danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.773,0.931,9,-3.791,1,0.0586,0.114,5.45e-05,0.0518,0.864,113.048,audio_features,1SlnuvPLppYWh3WWZ0wYT0,spotify:track:1SlnuvPLppYWh3WWZ0wYT0,https://api.spotify.com/v1/tracks/1SlnuvPLppYWh3WWZ0wYT0,https://api.spotify.com/v1/audio-analysis/1SlnuvPLppYWh3WWZ0wYT0,287040,4
0.339,0.664,7,-3.526,0,0.0397,0.0513,0,0.329,0.0899,82.484,audio_features,1WHEDvZr1RuDR0QdFF5Nx8,spotify:track:1WHEDvZr1RuDR0QdFF5Nx8,https://api.spotify.com/v1/tracks/1WHEDvZr1RuDR0QdFF5Nx8,https://api.spotify.com/v1/audio-analysis/1WHEDvZr1RuDR0QdFF5Nx8,298693,4
0.628,0.73,5,-4.198,1,0.0342,0.316,4.02e-05,0.277,0.628,124.011,audio_features,6CVOXT79mSNWlahndeRtpq,spotify:track:6CVOXT79mSNWlahndeRtpq,https://api.spotify.com/v1/tracks/6CVOXT79mSNWlahndeRtpq,https://api.spotify.com/v1/audio-analysis/6CVOXT79mSNWlahndeRtpq,285667,4
0.821,0.7,7,-4.365,1,0.0579,0.0846,0.000178,0.129,0.499,99.008,audio_features,1C6mGgM8tx4tf7Lofcy92S,spotify:track:1C6mGgM8tx4tf7Lofcy92S,https://api.spotify.com/v1/tracks/1C6mGgM8tx4tf7Lofcy92S,https://api.spotify.com/v1/audio-analysis/1C6mGgM8tx4tf7Lofcy92S,337591,4
0.489,0.452,5,-6.594,1,0.0262,0.644,0,0.188,0.169,89.968,audio_features,5JKxpF4vAhvLNhXDoMfxhs,spotify:track:5JKxpF4vAhvLNhXDoMfxhs,https://api.spotify.com/v1/tracks/5JKxpF4vAhvLNhXDoMfxhs,https://api.spotify.com/v1/audio-analysis/5JKxpF4vAhvLNhXDoMfxhs,305767,4
0.515,0.617,2,-5.509,1,0.0251,0.0872,0,0.117,0.484,89.008,audio_features,4R3ew5gcnrrcBBxW5v3E2f,spotify:track:4R3ew5gcnrrcBBxW5v3E2f,https://api.spotify.com/v1/tracks/4R3ew5gcnrrcBBxW5v3E2f,https://api.spotify.com/v1/audio-analysis/4R3ew5gcnrrcBBxW5v3E2f,293880,4
0.518,0.182,8,-9.782,1,0.0333,0.95,0,0.139,0.37,143.722,audio_features,33lzgeuVrql37WmGfVcVp5,spotify:track:33lzgeuVrql37WmGfVcVp5,https://api.spotify.com/v1/tracks/33lzgeuVrql37WmGfVcVp5,https://api.spotify.com/v1/audio-analysis/33lzgeuVrql37WmGfVcVp5,255827,4
0.601,0.4,5,-7.081,1,0.0242,0.537,1.07e-06,0.212,0.367,75.974,audio_features,6aLnEfXkfdMCIJjxdG7RsC,spotify:track:6aLnEfXkfdMCIJjxdG7RsC,https://api.spotify.com/v1/tracks/6aLnEfXkfdMCIJjxdG7RsC,https://api.spotify.com/v1/audio-analysis/6aLnEfXkfdMCIJjxdG7RsC,258373,4
0.648,0.758,2,-5.566,1,0.0342,0.212,1.09e-05,0.134,0.718,101.335,audio_features,5zxOkA6L5DJpS0Ajb0Qx2t,spotify:track:5zxOkA6L5DJpS0Ajb0Qx2t,https://api.spotify.com/v1/tracks/5zxOkA6L5DJpS0Ajb0Qx2t,https://api.spotify.com/v1/audio-analysis/5zxOkA6L5DJpS0Ajb0Qx2t,248547,4
0.207,0.611,9,-5.984,0,0.0386,0.257,6.92e-06,0.091,0.364,70.324,audio_features,67vojPHKOri59M5ZT7I9ar,spotify:track:67vojPHKOri59M5ZT7I9ar,https://api.spotify.com/v1/tracks/67vojPHKOri59M5ZT7I9ar,https://api.spotify.com/v1/audio-analysis/67vojPHKOri59M5ZT7I9ar,287413,4
0.518,0.976,7,-2.728,1,0.0566,9.96e-06,0,0.379,0.619,114.982,audio_features,0CATStPGs7sxXxM7CJLdPa,spotify:track:0CATStPGs7sxXxM7CJLdPa,https://api.spotify.com/v1/tracks/0CATStPGs7sxXxM7CJLdPa,https://api.spotify.com/v1/audio-analysis/0CATStPGs7sxXxM7CJLdPa,258093,4
0.533,0.912,2,-3.139,1,0.0304,0.0445,0,0.26,0.821,138.959,audio_features,5Fw07rxmvCU97W1ffx2LaI,spotify:track:5Fw07rxmvCU97W1ffx2LaI,https://api.spotify.com/v1/tracks/5Fw07rxmvCU97W1ffx2LaI,https://api.spotify.com/v1/audio-analysis/5Fw07rxmvCU97W1ffx2LaI,267333,4
0.675,0.744,7,-5.769,0,0.0484,0.323,0,0.0886,0.702,89.944,audio_features,0c8zEXqNao1FRqSa022QgV,spotify:track:0c8zEXqNao1FRqSa022QgV,https://api.spotify.com/v1/tracks/0c8zEXqNao1FRqSa022QgV,https://api.spotify.com/v1/audio-analysis/0c8zEXqNao1FRqSa022QgV,280907,4
0.47,0.27,11,-8.796,1,0.0292,0.775,0,0.133,0.141,72.042,audio_features,0SI0Te2JQTMe05NEmNbje6,spotify:track:0SI0Te2JQTMe05NEmNbje6,https://api.spotify.com/v1/tracks/0SI0Te2JQTMe05NEmNbje6,https://api.spotify.com/v1/audio-analysis/0SI0Te2JQTMe05NEmNbje6,341933,4
0.505,0.842,7,-3.52,1,0.0536,0.153,0,0.328,0.694,170.003,audio_features,3w3Fn4KHIQUsQQYFajdMkd,spotify:track:3w3Fn4KHIQUsQQYFajdMkd,https://api.spotify.com/v1/tracks/3w3Fn4KHIQUsQQYFajdMkd,https://api.spotify.com/v1/audio-analysis/3w3Fn4KHIQUsQQYFajdMkd,233767,4
0.673,0.898,11,-3.143,1,0.113,0.0505,0,0.0455,0.806,139.979,audio_features,5d2geD5Lin69gQ3xRV86Ty,spotify:track:5d2geD5Lin69gQ3xRV86Ty,https://api.spotify.com/v1/tracks/5d2geD5Lin69gQ3xRV86Ty,https://api.spotify.com/v1/audio-analysis/5d2geD5Lin69gQ3xRV86Ty,196973,4
0.521,0.243,1,-10.323,1,0.0269,0.764,9.66e-06,0.126,0.319,135.773,audio_features,2nV2YtI6YrE49bmwXa8D51,spotify:track:2nV2YtI6YrE49bmwXa8D51,https://api.spotify.com/v1/tracks/2nV2YtI6YrE49bmwXa8D51,https://api.spotify.com/v1/audio-analysis/2nV2YtI6YrE49bmwXa8D51,277893,4
0.52,0.61,7,-5.859,0,0.0266,0.161,0,0.153,0.255,83.939,audio_features,1jv8fStBVa5PTklNdKltXl,spotify:track:1jv8fStBVa5PTklNdKltXl,https://api.spotify.com/v1/tracks/1jv8fStBVa5PTklNdKltXl,https://api.spotify.com/v1/audio-analysis/1jv8fStBVa5PTklNdKltXl,224347,4
0.457,0.607,3,-5.074,1,0.0297,0.597,0,0.103,0.394,141.67,audio_features,2I8iJxZ6lPcc16EciRCgaO,spotify:track:2I8iJxZ6lPcc16EciRCgaO,https://api.spotify.com/v1/tracks/2I8iJxZ6lPcc16EciRCgaO,https://api.spotify.com/v1/audio-analysis/2I8iJxZ6lPcc16EciRCgaO,343360,4
0.45,0.697,9,-5.971,1,0.0314,0.595,0,0.225,0.349,139.81,audio_features,3g42JFCX8s4SXZ5El3DdFQ,spotify:track:3g42JFCX8s4SXZ5El3DdFQ,https://api.spotify.com/v1/tracks/3g42JFCX8s4SXZ5El3DdFQ,https://api.spotify.com/v1/audio-analysis/3g42JFCX8s4SXZ5El3DdFQ,256573,4
0.333,0.577,1,-8.064,1,0.0306,0.42,0,0.388,0.366,88.886,audio_features,5IwRgi599tbwNi9wqPYyIX,spotify:track:5IwRgi599tbwNi9wqPYyIX,https://api.spotify.com/v1/tracks/5IwRgi599tbwNi9wqPYyIX,https://api.spotify.com/v1/audio-analysis/5IwRgi599tbwNi9wqPYyIX,361000,4
0.376,0.781,0,-4.307,1,0.0592,0.422,0,0.109,0.527,183.577,audio_features,5Qw9zrdPMjZISaWhfpQ6Ro,spotify:track:5Qw9zrdPMjZISaWhfpQ6Ro,https://api.spotify.com/v1/tracks/5Qw9zrdPMjZISaWhfpQ6Ro,https://api.spotify.com/v1/audio-analysis/5Qw9zrdPMjZISaWhfpQ6Ro,254013,4
0.594,0.538,7,-5.076,1,0.0259,0.288,0,0.125,0.34,104.991,audio_features,7zue8Ylpf2O1THzYTBInnj,spotify:track:7zue8Ylpf2O1THzYTBInnj,https://api.spotify.com/v1/tracks/7zue8Ylpf2O1THzYTBInnj,https://api.spotify.com/v1/audio-analysis/7zue8Ylpf2O1THzYTBInnj,321800,4
0.399,0.396,4,-6.44,1,0.0277,0.884,5.09e-06,0.169,0.307,141.309,audio_features,28NV7pexaSrgQqxize1rav,spotify:track:28NV7pexaSrgQqxize1rav,https://api.spotify.com/v1/tracks/28NV7pexaSrgQqxize1rav,https://api.spotify.com/v1/audio-analysis/28NV7pexaSrgQqxize1rav,323493,4
0.566,0.388,4,-6.763,1,0.0272,0.772,0,0.106,0.194,82.059,audio_features,76fc73uRAcp0psxMuFJHGF,spotify:track:76fc73uRAcp0psxMuFJHGF,https://api.spotify.com/v1/tracks/76fc73uRAcp0psxMuFJHGF,https://api.spotify.com/v1/audio-analysis/76fc73uRAcp0psxMuFJHGF,326667,4
0.651,0.991,5,-2.619,1,0.0709,0.137,0,0.297,0.726,136.968,audio_features,6OitPk0ZtxFg2ixRKV6Y1h,spotify:track:6OitPk0ZtxFg2ixRKV6Y1h,https://api.spotify.com/v1/tracks/6OitPk0ZtxFg2ixRKV6Y1h,https://api.spotify.com/v1/audio-analysis/6OitPk0ZtxFg2ixRKV6Y1h,298293,4
0.68,0.685,7,-7.123,1,0.0294,0.00588,0.371,0.087,0.736,137.967,audio_features,5YgU6ARH4iWPfodTMkHTbR,spotify:track:5YgU6ARH4iWPfodTMkHTbR,https://api.spotify.com/v1/tracks/5YgU6ARH4iWPfodTMkHTbR,https://api.spotify.com/v1/audio-analysis/5YgU6ARH4iWPfodTMkHTbR,259033,4
0.712,0.864,8,-3.414,1,0.0258,0.312,6.89e-06,0.132,0.82,120.001,audio_features,6MfNf7SLjnJc6lFZrGWg6X,spotify:track:6MfNf7SLjnJc6lFZrGWg6X,https://api.spotify.com/v1/tracks/6MfNf7SLjnJc6lFZrGWg6X,https://api.spotify.com/v1/audio-analysis/6MfNf7SLjnJc6lFZrGWg6X,319773,4
0.463,0.651,2,-4.743,1,0.0279,0.277,0,0.153,0.268,80.984,audio_features,6cDicS4d4wxi6to2nddk9X,spotify:track:6cDicS4d4wxi6to2nddk9X,https://api.spotify.com/v1/tracks/6cDicS4d4wxi6to2nddk9X,https://api.spotify.com/v1/audio-analysis/6cDicS4d4wxi6to2nddk9X,324939,4
0.322,0.864,1,-2.081,0,0.0427,7.91e-05,0.625,0.167,0.52,149.916,audio_features,2wWXJOOP19PMSShh5TqLFH,spotify:track:2wWXJOOP19PMSShh5TqLFH,https://api.spotify.com/v1/tracks/2wWXJOOP19PMSShh5TqLFH,https://api.spotify.com/v1/audio-analysis/2wWXJOOP19PMSShh5TqLFH,266333,4
0.426,0.466,9,-5.766,1,0.0306,0.0338,3.82e-06,0.145,0.147,119.94,audio_features,4iQXwYTAU3gb60tM8DNjEr,spotify:track:4iQXwYTAU3gb60tM8DNjEr,https://api.spotify.com/v1/tracks/4iQXwYTAU3gb60tM8DNjEr,https://api.spotify.com/v1/audio-analysis/4iQXwYTAU3gb60tM8DNjEr,304733,4
0.643,0.782,2,-4.133,1,0.026,0.245,0,0.329,0.755,133.966,audio_features,11iclnVVyFH4BarUyOATc1,spotify:track:11iclnVVyFH4BarUyOATc1,https://api.spotify.com/v1/tracks/11iclnVVyFH4BarUyOATc1,https://api.spotify.com/v1/audio-analysis/11iclnVVyFH4BarUyOATc1,273053,4
0.616,0.559,0,-6.316,1,0.025,0.589,0,0.112,0.387,125.958,audio_features,2ejEiTFhes7jypzKAAvlA6,spotify:track:2ejEiTFhes7jypzKAAvlA6,https://api.spotify.com/v1/tracks/2ejEiTFhes7jypzKAAvlA6,https://api.spotify.com/v1/audio-analysis/2ejEiTFhes7jypzKAAvlA6,288267,4
0.668,0.844,9,-3.594,0,0.0277,0.00205,0,0.0961,0.89,105.021,audio_features,2j9HruvwFeatEWeHRnEzPI,spotify:track:2j9HruvwFeatEWeHRnEzPI,https://api.spotify.com/v1/tracks/2j9HruvwFeatEWeHRnEzPI,https://api.spotify.com/v1/audio-analysis/2j9HruvwFeatEWeHRnEzPI,271240,4
0.547,0.392,6,-8.584,1,0.0238,0.693,0,0.105,0.334,78.43,audio_features,1j6Zt3I6vwy9L7koZCPqUu,spotify:track:1j6Zt3I6vwy9L7koZCPqUu,https://api.spotify.com/v1/tracks/1j6Zt3I6vwy9L7koZCPqUu,https://api.spotify.com/v1/audio-analysis/1j6Zt3I6vwy9L7koZCPqUu,372787,4
0.379,0.574,2,-5.739,0,0.035,0.271,6.24e-05,0.102,0.494,198.044,audio_features,0p5BGKgpW6UPopcUQSo5yn,spotify:track:0p5BGKgpW6UPopcUQSo5yn,https://api.spotify.com/v1/tracks/0p5BGKgpW6UPopcUQSo5yn,https://api.spotify.com/v1/audio-analysis/0p5BGKgpW6UPopcUQSo5yn,307933,4
0.551,0.768,4,-5.147,1,0.0386,0.213,0,0.253,0.35,100.037,audio_features,6Qq8UOS6QzeSYFUVXC5wEB,spotify:track:6Qq8UOS6QzeSYFUVXC5wEB,https://api.spotify.com/v1/tracks/6Qq8UOS6QzeSYFUVXC5wEB,https://api.spotify.com/v1/audio-analysis/6Qq8UOS6QzeSYFUVXC5wEB,222760,4
0.646,0.978,5,-2.018,0,0.0973,0.22,0,0.316,0.874,125.024,audio_features,5mSDLmHru7tWn56FcJQ62M,spotify:track:5mSDLmHru7tWn56FcJQ62M,https://api.spotify.com/v1/tracks/5mSDLmHru7tWn56FcJQ62M,https://api.spotify.com/v1/audio-analysis/5mSDLmHru7tWn56FcJQ62M,227120,4
0.293,0.71,0,-6.244,1,0.0548,0.215,0,0.0979,0.268,83.776,audio_features,69lyoI73JEsQr93FXs9CE1,spotify:track:69lyoI73JEsQr93FXs9CE1,https://api.spotify.com/v1/tracks/69lyoI73JEsQr93FXs9CE1,https://api.spotify.com/v1/audio-analysis/69lyoI73JEsQr93FXs9CE1,431427,1
0.442,0.4,11,-7.964,1,0.0255,0.645,0,0.112,0.355,83.887,audio_features,0SKZjKXaUHFIAhHLtAETVM,spotify:track:0SKZjKXaUHFIAhHLtAETVM,https://api.spotify.com/v1/tracks/0SKZjKXaUHFIAhHLtAETVM,https://api.spotify.com/v1/audio-analysis/0SKZjKXaUHFIAhHLtAETVM,361573,4
0.62,0.868,1,-4.559,1,0.038,0.103,0.000569,0.065,0.789,139.921,audio_features,0ZNcLtK3qkKqzH27ytXyp4,spotify:track:0ZNcLtK3qkKqzH27ytXyp4,https://api.spotify.com/v1/tracks/0ZNcLtK3qkKqzH27ytXyp4,https://api.spotify.com/v1/audio-analysis/0ZNcLtK3qkKqzH27ytXyp4,253233,4
0.446,0.455,2,-6.545,1,0.0267,0.221,2.21e-06,0.208,0.363,138.096,audio_features,5Q6z8rqbH1CfYaUOqktJbE,spotify:track:5Q6z8rqbH1CfYaUOqktJbE,https://api.spotify.com/v1/tracks/5Q6z8rqbH1CfYaUOqktJbE,https://api.spotify.com/v1/audio-analysis/5Q6z8rqbH1CfYaUOqktJbE,351053,4
0.502,0.478,2,-4.882,1,0.0267,0.321,0,0.0859,0.372,143.745,audio_features,3L66hEyARGzUuK97ugVUyy,spotify:track:3L66hEyARGzUuK97ugVUyy,https://api.spotify.com/v1/tracks/3L66hEyARGzUuK97ugVUyy,https://api.spotify.com/v1/audio-analysis/3L66hEyARGzUuK97ugVUyy,278213,4
0.693,0.748,10,-4.635,0,0.037,0.587,0,0.109,0.608,100.032,audio_features,7fMVp7XPgcIpWOKFlR5LNQ,spotify:track:7fMVp7XPgcIpWOKFlR5LNQ,https://api.spotify.com/v1/tracks/7fMVp7XPgcIpWOKFlR5LNQ,https://api.spotify.com/v1/audio-analysis/7fMVp7XPgcIpWOKFlR5LNQ,244360,4
0.457,0.651,7,-3.73,1,0.0278,0.0838,0,0.107,0.362,84.0,audio_features,3JZOw8aQDMeByFTeTIe6Qu,spotify:track:3JZOw8aQDMeByFTeTIe6Qu,https://api.spotify.com/v1/tracks/3JZOw8aQDMeByFTeTIe6Qu,https://api.spotify.com/v1/audio-analysis/3JZOw8aQDMeByFTeTIe6Qu,291653,4
0.48,0.694,7,-4.769,1,0.0255,0.256,3.65e-05,0.291,0.218,82.039,audio_features,76HZg4s6yjRSfkVAtnI4NW,spotify:track:76HZg4s6yjRSfkVAtnI4NW,https://api.spotify.com/v1/tracks/76HZg4s6yjRSfkVAtnI4NW,https://api.spotify.com/v1/audio-analysis/76HZg4s6yjRSfkVAtnI4NW,325400,4
0.404,0.65,11,-5.003,1,0.034,0.132,0,0.326,0.238,74.994,audio_features,4aXi3FgnHDF7GxoJEbJLfg,spotify:track:4aXi3FgnHDF7GxoJEbJLfg,https://api.spotify.com/v1/tracks/4aXi3FgnHDF7GxoJEbJLfg,https://api.spotify.com/v1/audio-analysis/4aXi3FgnHDF7GxoJEbJLfg,348493,4
0.453,0.601,5,-6.33,1,0.0913,0.154,0,0.267,0.538,175.876,audio_features,0HO0vfo0CKu3WeCfLZA5iM,spotify:track:0HO0vfo0CKu3WeCfLZA5iM,https://api.spotify.com/v1/tracks/0HO0vfo0CKu3WeCfLZA5iM,https://api.spotify.com/v1/audio-analysis/0HO0vfo0CKu3WeCfLZA5iM,299907,4
0.591,0.915,1,-3.018,1,0.0431,0.00649,0,0.0825,0.712,115.012,audio_features,0Ns63lt28epRgED3Tnhmth,spotify:track:0Ns63lt28epRgED3Tnhmth,https://api.spotify.com/v1/tracks/0Ns63lt28epRgED3Tnhmth,https://api.spotify.com/v1/audio-analysis/0Ns63lt28epRgED3Tnhmth,258251,4
0.616,0.935,5,-0.819,1,0.0307,0.319,0.000443,0.233,0.647,109.028,audio_features,2EXBFaQXJhHyROLc1ROINt,spotify:track:2EXBFaQXJhHyROLc1ROINt,https://api.spotify.com/v1/tracks/2EXBFaQXJhHyROLc1ROINt,https://api.spotify.com/v1/audio-analysis/2EXBFaQXJhHyROLc1ROINt,215640,4
0.219,0.338,4,-7.453,1,0.0368,0.978,1.76e-05,0.109,0.137,76.854,audio_features,5ROSTSAuEHPc1fp5SzV4y5,spotify:track:5ROSTSAuEHPc1fp5SzV4y5,https://api.spotify.com/v1/tracks/5ROSTSAuEHPc1fp5SzV4y5,https://api.spotify.com/v1/audio-analysis/5ROSTSAuEHPc1fp5SzV4y5,271480,1
0.511,0.79,8,-3.703,1,0.0305,0.0766,0,0.223,0.418,169.903,audio_features,7CKNIPYunPhupoNZXdi4GS,spotify:track:7CKNIPYunPhupoNZXdi4GS,https://api.spotify.com/v1/tracks/7CKNIPYunPhupoNZXdi4GS,https://api.spotify.com/v1/audio-analysis/7CKNIPYunPhupoNZXdi4GS,236907,4
0.595,0.87,0,-5.072,0,0.0289,0.0986,1.6e-06,0.177,0.622,105.981,audio_features,3Y8lx5gWASi8JvQRd1PnNF,spotify:track:3Y8lx5gWASi8JvQRd1PnNF,https://api.spotify.com/v1/tracks/3Y8lx5gWASi8JvQRd1PnNF,https://api.spotify.com/v1/audio-analysis/3Y8lx5gWASi8JvQRd1PnNF,287827,4
0.355,0.441,2,-5.785,1,0.0253,0.203,0,0.155,0.283,75.894,audio_features,4kWPNCY1JZEqJq9Vcjrfpz,spotify:track:4kWPNCY1JZEqJq9Vcjrfpz,https://api.spotify.com/v1/tracks/4kWPNCY1JZEqJq9Vcjrfpz,https://api.spotify.com/v1/audio-analysis/4kWPNCY1JZEqJq9Vcjrfpz,363853,4
0.584,0.849,0,-3.983,1,0.0403,0.1,0,0.304,0.707,139.032,audio_features,10G6iBGzoMi9qXgDV9qyBy,spotify:track:10G6iBGzoMi9qXgDV9qyBy,https://api.spotify.com/v1/tracks/10G6iBGzoMi9qXgDV9qyBy,https://api.spotify.com/v1/audio-analysis/10G6iBGzoMi9qXgDV9qyBy,289846,4
0.661,0.8,8,-4.791,0,0.0543,0.414,0,0.112,0.663,91.998,audio_features,0IaeDUPwt7JGGSKBdVF49Q,spotify:track:0IaeDUPwt7JGGSKBdVF49Q,https://api.spotify.com/v1/tracks/0IaeDUPwt7JGGSKBdVF49Q,https://api.spotify.com/v1/audio-analysis/0IaeDUPwt7JGGSKBdVF49Q,275867,4
0.693,0.937,0,-4.742,0,0.0428,0.0886,7.7e-06,0.281,0.793,126.971,audio_features,7cWujxmEVy0ru9y1uGCs4N,spotify:track:7cWujxmEVy0ru9y1uGCs4N,https://api.spotify.com/v1/tracks/7cWujxmEVy0ru9y1uGCs4N,https://api.spotify.com/v1/audio-analysis/7cWujxmEVy0ru9y1uGCs4N,257680,4
0.508,0.948,6,-3.15,0,0.0655,0.0834,0,0.0612,0.75,152.105,audio_features,3oTmlZTvrjg9Px3tQq9Rey,spotify:track:3oTmlZTvrjg9Px3tQq9Rey,https://api.spotify.com/v1/tracks/3oTmlZTvrjg9Px3tQq9Rey,https://api.spotify.com/v1/audio-analysis/3oTmlZTvrjg9Px3tQq9Rey,218613,4
0.642,0.616,0,-4.259,1,0.0257,0.103,0,0.179,0.317,90.035,audio_features,2bzdhN6Y5AP1zRRf12QwJq,spotify:track:2bzdhN6Y5AP1zRRf12QwJq,https://api.spotify.com/v1/tracks/2bzdhN6Y5AP1zRRf12QwJq,https://api.spotify.com/v1/audio-analysis/2bzdhN6Y5AP1zRRf12QwJq,271880,4
0.57,0.938,8,-5.343,0,0.0498,0.00255,0,0.264,0.758,147.902,audio_features,770OfNzKAmIB086QKEZ0Lz,spotify:track:770OfNzKAmIB086QKEZ0Lz,https://api.spotify.com/v1/tracks/770OfNzKAmIB086QKEZ0Lz,https://api.spotify.com/v1/audio-analysis/770OfNzKAmIB086QKEZ0Lz,253227,4
0.552,0.938,10,-3.179,1,0.0468,0.188,0,0.405,0.699,102.976,audio_features,3r6Am8NvUDbuS2Yqv76ivi,spotify:track:3r6Am8NvUDbuS2Yqv76ivi,https://api.spotify.com/v1/tracks/3r6Am8NvUDbuS2Yqv76ivi,https://api.spotify.com/v1/audio-analysis/3r6Am8NvUDbuS2Yqv76ivi,285459,4
0.671,0.722,0,-7.074,1,0.0442,0.414,7.82e-05,0.174,0.79,80.033,audio_features,1Rvh5RimhF3ndpclBmIdeJ,spotify:track:1Rvh5RimhF3ndpclBmIdeJ,https://api.spotify.com/v1/tracks/1Rvh5RimhF3ndpclBmIdeJ,https://api.spotify.com/v1/audio-analysis/1Rvh5RimhF3ndpclBmIdeJ,302907,4
0.582,0.976,10,-3.296,1,0.0443,0.000525,0,0.257,0.884,127.991,audio_features,1fbnFLdnspYiaQ02nXaiBt,spotify:track:1fbnFLdnspYiaQ02nXaiBt,https://api.spotify.com/v1/tracks/1fbnFLdnspYiaQ02nXaiBt,https://api.spotify.com/v1/audio-analysis/1fbnFLdnspYiaQ02nXaiBt,337204,4
0.639,0.727,4,-5.315,0,0.0403,0.339,3.19e-05,0.0513,0.649,88.966,audio_features,582HjAJ7coEKSYVirUZyqK,spotify:track:582HjAJ7coEKSYVirUZyqK,https://api.spotify.com/v1/tracks/582HjAJ7coEKSYVirUZyqK,https://api.spotify.com/v1/audio-analysis/582HjAJ7coEKSYVirUZyqK,345640,4
0.635,0.759,1,-5.58,1,0.0265,0.162,0,0.119,0.581,112.015,audio_features,2j1ATXoWlhISjUUBeLna87,spotify:track:2j1ATXoWlhISjUUBeLna87,https://api.spotify.com/v1/tracks/2j1ATXoWlhISjUUBeLna87,https://api.spotify.com/v1/audio-analysis/2j1ATXoWlhISjUUBeLna87,342787,4
0.341,0.827,7,-2.836,1,0.0466,0.0957,0.00161,0.0746,0.422,161.986,audio_features,0vciFgccaS4HTPNGSttKbU,spotify:track:0vciFgccaS4HTPNGSttKbU,https://api.spotify.com/v1/tracks/0vciFgccaS4HTPNGSttKbU,https://api.spotify.com/v1/audio-analysis/0vciFgccaS4HTPNGSttKbU,296627,4
0.57,0.952,7,-2.164,1,0.0639,0.139,1.11e-05,0.102,0.631,109.068,audio_features,2X0pcKFdtkbjKxtZlyZCkZ,spotify:track:2X0pcKFdtkbjKxtZlyZCkZ,https://api.spotify.com/v1/tracks/2X0pcKFdtkbjKxtZlyZCkZ,https://api.spotify.com/v1/audio-analysis/2X0pcKFdtkbjKxtZlyZCkZ,249800,4
0.509,0.436,2,-5.337,1,0.0248,0.216,0,0.245,0.359,84.034,audio_features,7DAO2wHaB7VFOPioHKxWyT,spotify:track:7DAO2wHaB7VFOPioHKxWyT,https://api.spotify.com/v1/tracks/7DAO2wHaB7VFOPioHKxWyT,https://api.spotify.com/v1/audio-analysis/7DAO2wHaB7VFOPioHKxWyT,313587,4
0.685,0.734,0,-4.796,0,0.0427,0.34,0,0.109,0.431,97.993,audio_features,4WiVQ0PLTYjHiNYUbWpJO9,spotify:track:4WiVQ0PLTYjHiNYUbWpJO9,https://api.spotify.com/v1/tracks/4WiVQ0PLTYjHiNYUbWpJO9,https://api.spotify.com/v1/audio-analysis/4WiVQ0PLTYjHiNYUbWpJO9,266147,4
0.598,0.634,11,-5.177,1,0.027,0.702,0.000557,0.0787,0.739,110.964,audio_features,4KFQ43lyjYoCtaIaeY21VQ,spotify:track:4KFQ43lyjYoCtaIaeY21VQ,https://api.spotify.com/v1/tracks/4KFQ43lyjYoCtaIaeY21VQ,https://api.spotify.com/v1/audio-analysis/4KFQ43lyjYoCtaIaeY21VQ,257400,4
0.664,0.657,8,-7.432,1,0.0389,0.27,0,0.357,0.481,91.986,audio_features,0SGYLDQO06AB2VkGDoAjxW,spotify:track:0SGYLDQO06AB2VkGDoAjxW,https://api.spotify.com/v1/tracks/0SGYLDQO06AB2VkGDoAjxW,https://api.spotify.com/v1/audio-analysis/0SGYLDQO06AB2VkGDoAjxW,295733,4
0.729,0.902,1,-5.094,0,0.032,0.0191,0,0.0576,0.909,120.008,audio_features,55kt4XuHNQthnlpnwVRl2J,spotify:track:55kt4XuHNQthnlpnwVRl2J,https://api.spotify.com/v1/tracks/55kt4XuHNQthnlpnwVRl2J,https://api.spotify.com/v1/audio-analysis/55kt4XuHNQthnlpnwVRl2J,314427,4
0.505,0.78,7,-4.824,1,0.0783,0.688,0,0.225,0.444,139.837,audio_features,5lXJfdSxPIvKAO5s903Crr,spotify:track:5lXJfdSxPIvKAO5s903Crr,https://api.spotify.com/v1/tracks/5lXJfdSxPIvKAO5s903Crr,https://api.spotify.com/v1/audio-analysis/5lXJfdSxPIvKAO5s903Crr,298813,4
0.393,0.715,8,-4.105,1,0.0344,0.343,0,0.112,0.374,159.548,audio_features,4zdXDTExh06duqfnyhNx6S,spotify:track:4zdXDTExh06duqfnyhNx6S,https://api.spotify.com/v1/tracks/4zdXDTExh06duqfnyhNx6S,https://api.spotify.com/v1/audio-analysis/4zdXDTExh06duqfnyhNx6S,289867,4
danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.472,0.93,4,-1.577,1,0.0662,0.0303,0,0.176,0.765,174.066,audio_features,6nzPgHfpNTJeQtvTS0xEsV,spotify:track:6nzPgHfpNTJeQtvTS0xEsV,https://api.spotify.com/v1/tracks/6nzPgHfpNTJeQtvTS0xEsV,https://api.spotify.com/v1/audio-analysis/6nzPgHfpNTJeQtvTS0xEsV,214533,4
